time,value
2026-03-27 22:19:36.032999992,0.0
2026-03-27 22:19:41.032999992,0.0
2026-03-27 22:19:46.032999992,2.903413333333333
2026-03-27 22:19:51.032999992,3.3061333333333334
2026-03-27 22:19:56.032999992,3.1782399999999997
2026-03-27 22:20:01.032999992,3.0927715930049104
2026-03-27 22:20:06.032999992,3.0320761904761904
2026-03-27 22:20:11.032999992,2.9863999999999997
2026-03-27 22:20:16.032999992,2.9508740740740738
2026-03-27 22:20:21.032999992,2.9224533333333333
2026-03-27 22:20:26.032999992,2.8992
2026-03-27 22:20:31.032999992,2.8992126843282358
2026-03-27 22:20:36.032999992,2.899221141315877
2026-03-27 22:20:41.032999992,0.509090909090909
2026-03-27 22:20:46.032999992,0.0
2026-03-27 22:20:51.032999992,0.0
2026-03-27 22:20:56.032999992,0.0
2026-03-27 22:21:01.032999992,0.0
2026-03-27 22:21:06.032999992,0.0
2026-03-27 22:21:11.032999992,0.0
2026-03-27 22:21:16.032999992,0.0
2026-03-27 22:21:21.032999992,0.0
2026-03-27 22:21:26.032999992,0.0
2026-03-27 22:21:31.032999992,0.0
2026-03-27 22:21:36.032999992,0.0
2026-03-27 22:21:41.032999992,0.0
2026-03-27 22:21:46.032999992,0.0
2026-03-27 22:21:51.032999992,0.0
2026-03-27 22:21:56.032999992,0.0
2026-03-27 22:22:01.032999992,0.0
2026-03-27 22:22:06.032999992,0.0
2026-03-27 22:22:11.032999992,0.0
2026-03-27 22:22:16.032999992,0.0
2026-03-27 22:22:21.032999992,0.0
2026-03-27 22:22:26.032999992,0.0
2026-03-27 22:22:31.032999992,0.0
2026-03-27 22:22:36.032999992,0.0
2026-03-27 22:22:41.032999992,0.0
2026-03-27 22:22:46.032999992,0.0
2026-03-27 22:22:51.032999992,0.0
2026-03-27 22:22:56.032999992,0.0
2026-03-27 22:23:01.032999992,0.0
2026-03-27 22:23:06.032999992,0.0
2026-03-27 22:23:11.032999992,0.0
2026-03-27 22:23:16.032999992,0.0
2026-03-27 22:23:21.032999992,0.0
2026-03-27 22:23:26.032999992,0.0
2026-03-27 22:23:31.032999992,0.0
2026-03-27 22:23:36.032999992,0.0
2026-03-27 22:32:41.032999992,0.0
2026-03-27 22:32:46.032999992,0.0
2026-03-27 22:32:51.032999992,0.0
2026-03-27 22:32:56.032999992,0.0
2026-03-27 22:33:01.032999992,0.0
2026-03-27 22:33:06.032999992,0.0
2026-03-27 22:33:11.032999992,0.0
2026-03-27 22:33:16.032999992,0.0
2026-03-27 22:33:21.032999992,0.0
2026-03-27 22:33:26.032999992,0.0
2026-03-27 22:33:31.032999992,0.0
2026-03-27 22:33:36.032999992,0.0
2026-03-27 22:33:41.032999992,0.0
2026-03-27 22:33:46.032999992,0.0
2026-03-27 22:33:51.032999992,0.0
2026-03-27 22:33:56.032999992,0.0
2026-03-27 22:34:01.032999992,0.0
2026-03-27 22:34:06.032999992,0.0
2026-03-27 22:34:11.032999992,0.0
2026-03-27 22:34:16.032999992,0.0
2026-03-27 22:34:21.032999992,0.0
2026-03-27 22:34:26.032999992,0.0
2026-03-27 22:34:31.032999992,0.0
2026-03-27 22:34:36.032999992,0.0
2026-03-27 22:34:41.032999992,0.0
2026-03-27 22:34:46.032999992,0.0
2026-03-27 22:34:51.032999992,0.0
2026-03-27 22:34:56.032999992,0.0
2026-03-27 22:35:01.032999992,0.0
2026-03-27 22:35:06.032999992,0.0
2026-03-27 22:35:11.032999992,0.0
2026-03-27 22:35:16.032999992,0.0
2026-03-27 22:35:21.032999992,0.0
2026-03-27 22:35:26.032999992,0.0
2026-03-27 22:35:31.032999992,0.0
2026-03-27 22:35:36.032999992,0.0
2026-03-27 22:35:41.032999992,0.0
2026-03-27 22:35:46.032999992,0.0
2026-03-27 22:35:51.032999992,0.0
2026-03-27 22:35:56.032999992,0.0
2026-03-27 22:36:01.032999992,0.0
2026-03-27 22:36:06.032999992,0.0
2026-03-27 22:36:11.032999992,0.0
2026-03-27 22:36:16.032999992,0.0
2026-03-27 22:36:21.032999992,0.0
2026-03-27 22:36:26.032999992,0.0
2026-03-27 22:36:31.032999992,0.0
2026-03-27 22:36:36.032999992,0.0
2026-03-27 22:36:41.032999992,0.0
2026-03-27 22:36:46.032999992,0.0
2026-03-27 22:36:51.032999992,0.0
2026-03-27 22:36:56.032999992,0.0
2026-03-27 22:37:01.032999992,0.0
2026-03-27 22:37:06.032999992,0.0
2026-03-27 22:37:11.032999992,0.0
2026-03-27 22:37:16.032999992,0.0
2026-03-27 22:37:21.032999992,0.0
2026-03-27 22:37:26.032999992,0.0
2026-03-27 22:37:31.032999992,0.0
2026-03-27 22:37:36.032999992,0.0
2026-03-27 22:37:41.032999992,0.0
2026-03-27 22:37:46.032999992,0.0
2026-03-27 22:37:51.032999992,0.0
2026-03-27 22:37:56.032999992,0.0
2026-03-27 22:38:01.032999992,0.0
2026-03-27 22:38:06.032999992,0.0
2026-03-27 22:38:11.032999992,0.0
2026-03-27 22:38:16.032999992,0.0
2026-03-27 22:38:21.032999992,0.0
2026-03-27 22:38:26.032999992,0.0
2026-03-27 22:38:31.032999992,0.0
2026-03-27 22:38:36.032999992,0.0
2026-03-27 22:38:41.032999992,0.0
2026-03-27 22:38:46.032999992,0.0
2026-03-27 22:38:51.032999992,0.0
2026-03-27 22:38:56.032999992,0.0
2026-03-27 22:39:01.032999992,0.0
2026-03-27 22:39:06.032999992,0.0
2026-03-27 22:39:11.032999992,0.0
2026-03-27 22:39:16.032999992,0.0
2026-03-27 22:39:21.032999992,0.0
2026-03-27 22:39:26.032999992,0.0
2026-03-27 22:39:31.032999992,0.0
2026-03-27 22:39:36.032999992,0.8154557355588284
2026-03-27 22:39:41.032999992,3.9866724849542723
2026-03-27 22:39:46.032999992,9.82175430940432
2026-03-27 22:39:51.032999992,14.406447741653938
2026-03-27 22:39:56.032999992,19.498566536351788
2026-03-27 22:40:01.032999992,25.405939393939388
2026-03-27 22:40:06.032999992,30.950693383761244
2026-03-27 22:40:11.032999992,36.078887939342145
2026-03-27 22:40:16.032999992,41.333914263548984
2026-03-27 22:40:21.032999992,46.62608293785721
2026-03-27 22:40:26.032999992,51.66271181818182
2026-03-27 22:40:31.032999992,56.21715968800567
2026-03-27 22:40:36.032999992,57.76363636363636
2026-03-27 22:40:41.032999992,57.45454545454545
2026-03-27 22:40:46.032999992,57.90803803567208
2026-03-27 22:40:51.032999992,57.87167506045345
2026-03-27 22:40:56.032999992,57.398956382611225
2026-03-27 22:41:01.032999992,56.637393407152864
2026-03-27 22:41:06.032999992,56.10909090909091
2026-03-27 22:41:11.032999992,56.055564646629946
2026-03-27 22:41:16.032999992,55.03636363636363
2026-03-27 22:41:21.032999992,54.87272727272727
2026-03-27 22:41:26.032999992,54.837360679285084
2026-03-27 22:41:31.032999992,54.983817593367036
2026-03-27 22:41:36.032999992,53.747408996690794
2026-03-27 22:41:41.032999992,53.76656908558649
2026-03-27 22:41:46.032999992,53.16653635652854
2026-03-27 22:41:51.032999992,51.69372874884085
2026-03-27 22:41:56.032999992,51.89090909090909
2026-03-27 22:42:01.032999992,52.18181818181818
2026-03-27 22:42:06.032999992,46.96278249486373
2026-03-27 22:42:11.032999992,42.66884828651941
2026-03-27 22:42:16.032999992,37.78181818181818
2026-03-27 22:42:21.032999992,32.617588771113255
2026-03-27 22:42:26.032999992,26.805709957402556
2026-03-27 22:42:31.032999992,22.77137221716083
2026-03-27 22:42:36.032999992,17.968735417760335
2026-03-27 22:42:41.032999992,13.71488525473327
2026-03-27 22:42:46.032999992,9.900221783377217
2026-03-27 22:42:51.032999992,4.985998560057597
2026-03-27 22:42:56.032999992,0.0
2026-03-27 22:43:01.032999992,0.0
2026-03-27 22:43:06.032999992,0.0
2026-03-27 22:43:11.032999992,0.0
2026-03-27 22:43:16.032999992,0.0
2026-03-27 22:43:21.032999992,0.9020000000000001
2026-03-27 22:43:26.032999992,0.7972222222222223
2026-03-27 22:43:31.032999992,0.8145333333333332
2026-03-27 22:43:36.032999992,0.7926666666666665
2026-03-27 22:43:41.032999992,0.777047619047619
2026-03-27 22:43:46.032999992,0.7653333333333332
2026-03-27 22:43:51.032999992,0.7562222222222222
2026-03-27 22:43:56.032999992,0.7488884000293315
2026-03-27 22:44:01.032999992,0.7429696969696968
2026-03-27 22:44:06.032999992,0.7429696969696968
2026-03-27 22:44:11.032999992,0.7212962962962963
2026-03-27 22:44:16.032999992,0.0
2026-03-27 22:44:21.032999992,0.0
2026-03-27 22:44:26.032999992,0.0
2026-03-27 22:44:31.032999992,0.0
2026-03-27 22:44:36.032999992,0.0
2026-03-27 22:44:41.032999992,0.0
2026-03-27 22:44:46.032999992,0.0
2026-03-27 22:44:51.032999992,0.0
2026-03-27 22:44:56.032999992,0.0
2026-03-27 22:52:01.032999992,0.0
2026-03-27 22:52:06.032999992,0.0
2026-03-27 22:52:11.032999992,0.0
2026-03-27 22:52:16.032999992,0.0
2026-03-27 22:52:21.032999992,0.0
2026-03-27 22:52:26.032999992,0.0
2026-03-27 22:52:31.032999992,0.0947547619047619
2026-03-27 22:52:36.032999992,1.9598687499999996
2026-03-27 22:52:41.032999992,1.93655
2026-03-27 22:52:46.032999992,1.917895
2026-03-27 22:52:51.032999992,1.902562634086033
2026-03-27 22:52:56.032999992,1.9025280439248766
2026-03-27 22:53:01.032999992,1.902640144007855
2026-03-27 22:53:06.032999992,1.902562634086033
2026-03-27 22:53:11.032999992,1.9026429194850534
2026-03-27 22:53:16.032999992,1.902640144007855
2026-03-27 22:53:21.032999992,1.9024934550214527
2026-03-27 22:53:26.032999992,1.8179834927098861
2026-03-27 22:53:31.032999992,0.0
2026-03-27 22:53:36.032999992,0.0
2026-03-27 22:53:41.032999992,0.0
2026-03-27 22:53:46.032999992,0.0
2026-03-27 22:53:51.032999992,0.0
2026-03-27 22:53:56.032999992,0.0
2026-03-27 22:54:01.032999992,0.0
2026-03-27 22:54:06.032999992,0.0
2026-03-27 22:54:11.032999992,0.0
2026-03-27 22:54:16.032999992,0.0
2026-03-27 22:54:21.032999992,0.0
2026-03-27 22:54:26.032999992,0.0
2026-03-27 22:54:31.032999992,0.0
2026-03-27 22:54:36.032999992,0.0
2026-03-27 22:54:41.032999992,0.0
2026-03-27 22:54:46.032999992,0.0
2026-03-27 22:54:51.032999992,0.0
2026-03-27 22:54:56.032999992,0.0
2026-03-27 22:55:01.032999992,0.0
2026-03-27 22:55:06.032999992,0.0
2026-03-27 22:56:26.032999992,0.0
2026-03-27 22:56:31.032999992,0.0
2026-03-27 22:56:36.032999992,0.0
2026-03-27 22:56:41.032999992,0.0
2026-03-27 22:56:46.032999992,0.0
2026-03-27 22:56:51.032999992,0.0
2026-03-27 22:56:56.032999992,0.0
2026-03-27 22:57:01.032999992,0.0
2026-03-27 22:57:06.032999992,1.3095029629629629
2026-03-27 22:57:11.032999992,1.5890784368625253
2026-03-27 22:57:16.032999992,1.5764927272727274
2026-03-27 22:57:21.032999992,1.5764927272727274
2026-03-27 22:57:26.032999992,1.5764996272523957
2026-03-27 22:57:31.032999992,1.5765019274129028
2026-03-27 22:57:36.032999992,1.5764973271755336
2026-03-27 22:57:41.032999992,1.57650422765706
2026-03-27 22:57:46.032999992,1.5764354023490055
2026-03-27 22:57:51.032999992,1.5225000000000002
2026-03-27 22:57:56.032999992,1.5305555555555557
2026-03-27 22:58:01.032999992,0.28467993267003316
2026-03-27 22:58:06.032999992,0.0
2026-03-27 22:58:11.032999992,0.0
2026-03-27 22:58:16.032999992,0.0
2026-03-27 22:58:21.032999992,0.0
2026-03-27 22:58:26.032999992,0.0
2026-03-27 22:58:31.032999992,0.0
2026-03-27 22:58:36.032999992,0.0
2026-03-27 23:10:06.032999992,0.0
2026-03-27 23:10:11.032999992,0.0
2026-03-27 23:10:16.032999992,0.0
2026-03-27 23:10:21.032999992,0.0
2026-03-27 23:10:26.032999992,0.0
2026-03-27 23:10:31.032999992,0.0
2026-03-27 23:10:36.032999992,0.0
2026-03-27 23:10:41.032999992,0.0
2026-03-27 23:10:46.032999992,0.0
2026-03-27 23:10:51.032999992,0.0
2026-03-27 23:10:56.032999992,0.0
2026-03-27 23:11:01.032999992,0.0
2026-03-27 23:11:06.032999992,0.0
2026-03-27 23:11:11.032999992,0.0
2026-03-27 23:11:16.032999992,0.0
2026-03-27 23:11:21.032999992,0.0
2026-03-27 23:11:26.032999992,0.0
2026-03-27 23:11:31.032999992,0.0
2026-03-27 23:11:36.032999992,0.0
2026-03-27 23:11:41.032999992,0.0
2026-03-27 23:11:46.032999992,0.0
2026-03-27 23:11:51.032999992,0.0
2026-03-27 23:11:56.032999992,0.0
2026-03-27 23:12:01.032999992,0.0
2026-03-27 23:12:06.032999992,0.0
2026-03-27 23:12:11.032999992,0.0
2026-03-27 23:12:16.032999992,0.0
2026-03-27 23:12:21.032999992,0.0
2026-03-27 23:12:26.032999992,0.0
2026-03-27 23:12:31.032999992,0.0
2026-03-27 23:12:36.032999992,0.0
2026-03-27 23:12:41.032999992,0.0
2026-03-27 23:12:46.032999992,0.0
2026-03-27 23:12:51.032999992,0.0
2026-03-27 23:12:56.032999992,0.0
2026-03-27 23:13:01.032999992,0.0
2026-03-27 23:13:06.032999992,0.0
2026-03-27 23:13:11.032999992,0.0
2026-03-27 23:13:16.032999992,0.0
2026-03-27 23:13:21.032999992,0.0
2026-03-27 23:13:26.032999992,0.0
